timestamp,base_station_id,cell_id,rssi_dbm,sinr_db,throughput_mbps,latency_ms,jitter_ms,packet_loss_percent,cpu_usage_percent,memory_usage_percent,active_users,temperature_celsius,fault_status,hour,day_of_week,is_peak_hour,network_quality_score,resource_stress
2025-01-04 03:26:00,BS_030,CELL_0008,-92.44,1.65,28.87,103.16,30.73,15.85,45.15,53.88,515,79.66,Faulty,3,5,0,0.24171333333333336,49.515
2025-01-04 03:27:00,BS_007,CELL_0097,-71.28,24.26,128.76,10.02,1.3,0.82,21.76,61.79,280,40.89,Normal,3,5,0,0.8266133333333333,41.775
2025-01-04 03:28:00,BS_016,CELL_0014,-95.85,3.17,35.87,143.65,34.28,17.72,53.0,77.14,913,80.4,Faulty,3,5,0,0.16282000000000002,65.07
2025-01-04 03:29:00,BS_049,CELL_0126,-61.16,22.87,115.83,10.59,2.92,0.36,23.37,48.62,382,29.05,Normal,3,5,0,0.8403666666666667,35.995
2025-01-04 03:30:00,BS_023,CELL_0108,-97.41,2.88,35.27,273.41,47.62,14.18,25.74,69.9,507,64.66,Faulty,3,5,0,0.0,47.82
2025-01-04 03:31:00,BS_036,CELL_0125,-64.34,19.25,101.97,14.78,2.61,0.62,46.98,65.91,252,35.4,Normal,3,5,0,0.7761333333333333,56.44499999999999
2025-01-04 03:32:00,BS_020,CELL_0089,-61.4,25.91,120.7,19.61,4.33,0.49,51.13,52.98,312,35.03,Normal,3,5,0,0.8478666666666668,52.055
2025-01-04 03:33:00,BS_028,CELL_0084,-105.4,0.57,17.61,192.8,38.87,9.38,42.23,68.76,514,51.61,Faulty,3,5,0,0.00131999999999996,55.495000000000005
2025-01-04 03:34:00,BS_044,CELL_0134,-62.2,26.31,128.66,13.96,3.46,0.6,28.8,36.28,137,47.87,Normal,3,5,0,0.8690266666666668,32.54
2025-01-04 03:35:00,BS_035,CELL_0098,-63.5,16.14,102.63,6.95,2.45,0.61,41.64,31.87,211,45.85,Normal,3,5,0,0.77532,36.755
2025-01-04 03:36:00,BS_025,CELL_0151,-68.89,14.63,85.29,10.37,1.5,0.02,66.12,57.26,439,32.75,Normal,3,5,0,0.7149133333333334,61.69
2025-01-04 03:37:00,BS_011,CELL_0178,-60.36,17.73,74.61,16.17,1.5,0.03,62.03,74.56,279,47.09,Normal,3,5,0,0.7438400000000001,68.295
2025-01-04 03:38:00,BS_003,CELL_0063,-64.66,15.52,153.86,12.75,3.29,0.67,23.96,39.91,395,29.19,Normal,3,5,0,0.8231333333333335,31.935
2025-01-04 03:39:00,BS_036,CELL_0118,-50.91,22.18,116.95,17.35,4.46,0.14,24.56,63.01,492,29.19,Normal,3,5,0,0.8651800000000001,43.785
2025-01-04 03:40:00,BS_002,CELL_0054,-65.83,17.35,89.54,8.96,2.97,0.83,63.37,72.51,317,35.91,Normal,3,5,0,0.7521533333333335,67.94
2025-01-04 03:41:00,BS_029,CELL_0192,-109.11,1.22,22.6,198.12,43.39,17.13,49.19,63.51,777,73.1,Faulty,3,5,0,0.0,56.349999999999994
2025-01-04 03:42:00,BS_012,CELL_0121,-70.01,25.57,95.6,13.79,2.79,0.57,27.2,50.82,243,49.54,Normal,3,5,0,0.7891733333333334,39.01
2025-01-04 03:43:00,BS_010,CELL_0002,-54.18,23.15,82.28,5.68,1.63,0.98,45.29,71.07,279,39.03,Normal,3,5,0,0.834,58.17999999999999
2025-01-04 03:44:00,BS_029,CELL_0021,-59.08,24.41,149.69,8.46,2.82,0.86,67.83,30.33,143,41.65,Normal,3,5,0,0.90736,49.08
2025-01-04 03:45:00,BS_015,CELL_0069,-109.74,4.14,10.55,155.72,38.14,13.68,46.02,87.85,887,84.15,Faulty,3,5,0,0.0639066666666667,66.935
2025-01-04 03:46:00,BS_024,CELL_0123,-62.05,27.71,136.62,16.73,1.46,0.05,32.14,70.08,138,29.82,Normal,3,5,0,0.8851333333333333,51.11
2025-01-04 03:47:00,BS_029,CELL_0128,-53.84,18.82,106.91,18.33,4.74,0.92,52.22,64.52,78,31.37,Normal,3,5,0,0.8141533333333334,58.37
2025-01-04 03:48:00,BS_034,CELL_0092,-90.92,-4.75,37.65,146.69,23.35,8.22,55.24,43.35,564,76.04,Faulty,3,5,0,0.14503333333333335,49.295
2025-01-04 03:49:00,BS_041,CELL_0172,-92.96,0.06,39.48,94.1,32.38,9.98,32.77,58.94,973,77.4,Faulty,3,5,0,0.27304000000000006,45.855000000000004
2025-01-04 03:50:00,BS_002,CELL_0080,-58.73,24.09,130.29,5.02,1.36,0.04,55.46,65.49,71,44.08,Normal,3,5,0,0.88928,60.474999999999994
2025-01-04 03:51:00,BS_022,CELL_0088,-62.46,22.08,140.16,5.21,1.47,0.69,36.89,70.87,316,40.09,Normal,3,5,0,0.8724400000000001,53.88
2025-01-04 03:52:00,BS_044,CELL_0058,-53.92,21.85,109.88,10.75,4.87,0.72,69.06,65.81,284,41.23,Normal,3,5,0,0.8535533333333334,67.435
2025-01-04 03:53:00,BS_007,CELL_0107,-98.81,-1.43,17.21,187.47,31.49,9.24,61.84,86.96,535,59.39,Faulty,3,5,0,0.02475333333333332,74.4
2025-01-04 03:54:00,BS_041,CELL_0074,-53.43,19.1,135.61,14.79,4.68,0.83,39.99,59.02,169,38.19,Normal,3,5,0,0.8631866666666668,49.505
2025-01-04 03:55:00,BS_022,CELL_0098,-69.55,28.74,98.52,7.78,1.93,0.06,50.44,43.37,192,37.87,Normal,3,5,0,0.82908,46.905
2025-01-04 03:56:00,BS_017,CELL_0192,-57.04,27.36,131.89,8.49,2.84,0.63,53.56,52.48,166,30.18,Normal,3,5,0,0.9118533333333333,53.019999999999996
2025-01-04 03:57:00,BS_040,CELL_0019,-57.32,17.02,104.35,14.13,2.68,0.94,68.24,37.34,328,40.06,Normal,3,5,0,0.79318,52.79
2025-01-04 03:58:00,BS_030,CELL_0177,-57.89,25.36,105.17,7.85,3.99,0.74,41.89,30.48,484,35.58,Normal,3,5,0,0.8605533333333334,36.185
2025-01-04 03:59:00,BS_044,CELL_0158,-96.96,-2.66,17.96,181.76,47.88,8.85,43.46,86.22,846,78.67,Faulty,3,5,0,0.03715333333333337,64.84
2025-01-04 04:00:00,BS_027,CELL_0071,-50.26,18.54,88.53,5.87,1.97,0.39,21.59,48.57,375,38.88,Normal,4,5,0,0.8280799999999999,35.08
2025-01-04 04:01:00,BS_004,CELL_0022,-64.57,24.65,110.87,15.27,2.73,0.2,26.44,62.33,165,46.49,Normal,4,5,0,0.8229400000000001,44.385
2025-01-04 04:02:00,BS_033,CELL_0008,-100.81,0.94,27.87,124.79,48.02,19.34,38.1,91.99,755,48.64,Faulty,4,5,0,0.15192666666666665,65.045
2025-01-04 04:03:00,BS_010,CELL_0140,-59.27,15.6,115.53,7.77,2.93,0.19,31.19,46.01,331,40.61,Normal,4,5,0,0.8050400000000001,38.6
2025-01-04 04:04:00,BS_036,CELL_0199,-50.03,17.82,124.07,18.75,1.99,0.93,69.91,31.72,394,25.42,Normal,4,5,0,0.8447466666666666,50.815
2025-01-04 04:05:00,BS_014,CELL_0053,-105.47,-4.16,14.7,155.87,33.48,16.86,82.83,50.87,706,63.34,Faulty,4,5,0,0.02452666666666667,66.85
2025-01-04 04:06:00,BS_042,CELL_0116,-103.36,4.69,11.5,87.55,41.04,18.31,58.36,65.34,663,82.04,Faulty,4,5,0,0.22144000000000003,61.85
2025-01-04 04:07:00,BS_028,CELL_0169,-53.15,23.27,89.7,5.2,3.04,0.48,51.05,50.82,347,41.69,Normal,4,5,0,0.8507733333333333,50.935
2025-01-04 04:08:00,BS_032,CELL_0088,-95.42,2.01,17.9,150.24,24.46,6.82,65.87,60.4,688,46.02,Faulty,4,5,0,0.14146666666666668,63.135000000000005
2025-01-04 04:09:00,BS_042,CELL_0062,-54.99,26.29,132.19,7.29,4.66,0.13,54.42,47.4,338,42.75,Normal,4,5,0,0.9167200000000001,50.91
2025-01-04 04:10:00,BS_008,CELL_0077,-106.37,-0.09,38.49,119.34,38.36,18.38,85.65,92.64,646,80.9,Faulty,4,5,0,0.1498,89.14500000000001
2025-01-04 04:11:00,BS_040,CELL_0089,-58.56,19.68,146.7,7.81,3.09,0.8,67.1,61.04,117,43.48,Normal,4,5,0,0.87534,64.07
2025-01-04 04:12:00,BS_024,CELL_0037,-62.47,29.76,137.17,8.21,1.47,0.36,60.45,32.78,282,47.36,Normal,4,5,0,0.9142733333333334,46.615
2025-01-04 04:13:00,BS_042,CELL_0129,-67.94,24.38,117.37,17.69,2.29,0.04,28.2,64.17,251,41.25,Normal,4,5,0,0.8118066666666667,46.185
2025-01-04 04:14:00,BS_005,CELL_0157,-94.09,-4.66,36.24,136.6,30.94,10.2,33.87,56.47,964,59.97,Faulty,4,5,0,0.14729333333333333,45.17
2025-01-04 04:15:00,BS_019,CELL_0082,-111.14,0.31,29.7,200.85,24.32,17.89,30.16,74.69,891,69.92,Faulty,4,5,0,0.0,52.425
2025-01-04 04:16:00,BS_013,CELL_0007,-93.18,1.63,23.45,101.91,20.23,9.68,78.1,47.78,986,47.27,Faulty,4,5,0,0.2462333333333333,62.94
2025-01-04 04:17:00,BS_024,CELL_0175,-68.23,21.36,139.64,9.28,4.39,0.7,62.91,37.75,96,44.64,Normal,4,5,0,0.8357066666666667,50.33
2025-01-04 04:18:00,BS_019,CELL_0074,-69.05,22.03,119.06,5.76,1.61,0.32,20.48,61.6,348,30.01,Normal,4,5,0,0.8172533333333334,41.04
2025-01-04 04:19:00,BS_015,CELL_0075,-66.2,21.77,114.42,9.44,3.5,0.26,52.2,65.74,61,39.4,Normal,4,5,0,0.8134933333333334,58.97
2025-01-04 04:20:00,BS_046,CELL_0023,-98.62,-1.61,10.33,104.08,32.17,8.0,87.59,59.89,925,71.4,Faulty,4,5,0,0.1844,73.74000000000001
2025-01-04 04:21:00,BS_037,CELL_0082,-59.9,25.08,138.04,14.7,3.76,0.61,49.15,32.75,63,32.06,Normal,4,5,0,0.8810333333333333,40.95
2025-01-04 04:22:00,BS_039,CELL_0065,-61.59,17.88,100.13,12.24,4.83,0.96,24.43,66.02,385,30.92,Normal,4,5,0,0.7799466666666667,45.224999999999994
2025-01-04 04:23:00,BS_020,CELL_0105,-116.5,-4.09,37.44,166.38,28.88,22.08,78.63,51.22,654,74.64,Faulty,4,5,0,0.0,64.925
2025-01-04 04:24:00,BS_015,CELL_0068,-68.13,28.48,105.31,5.43,4.97,0.31,60.05,61.95,292,26.72,Normal,4,5,0,0.84628,61.0
2025-01-04 04:25:00,BS_050,CELL_0176,-96.74,-2.59,25.09,110.92,48.53,5.91,71.89,89.09,718,66.87,Faulty,4,5,0,0.1955666666666667,80.49000000000001
2025-01-04 04:26:00,BS_032,CELL_0062,-104.51,3.93,24.4,152.01,39.55,6.06,29.63,82.24,577,46.04,Faulty,4,5,0,0.12455333333333335,55.934999999999995
2025-01-04 04:27:00,BS_006,CELL_0179,-109.65,4.38,18.15,125.64,40.46,8.54,57.69,94.67,520,48.69,Faulty,4,5,0,0.14644000000000001,76.18
2025-01-04 04:28:00,BS_020,CELL_0144,-57.1,20.14,142.73,9.18,1.82,0.83,21.72,57.81,358,26.27,Normal,4,5,0,0.8761533333333333,39.765
2025-01-04 04:29:00,BS_034,CELL_0183,-58.77,18.42,140.11,7.71,4.71,0.15,23.51,47.09,261,32.55,Normal,4,5,0,0.8588133333333334,35.300000000000004
2025-01-04 04:30:00,BS_013,CELL_0030,-65.4,20.25,94.04,7.04,1.96,0.87,61.23,34.85,344,46.72,Normal,4,5,0,0.7829666666666666,48.04
2025-01-04 04:31:00,BS_010,CELL_0018,-95.36,-1.54,19.4,93.93,21.99,6.73,34.41,61.59,787,74.08,Faulty,4,5,0,0.23284,48.0
2025-01-04 04:32:00,BS_007,CELL_0114,-54.06,14.57,138.79,16.53,3.27,0.73,67.96,40.51,270,47.03,Normal,4,5,0,0.8314266666666665,54.235
2025-01-04 04:33:00,BS_032,CELL_0014,-59.09,29.1,148.95,14.77,1.79,0.45,69.59,73.82,414,47.0,Normal,4,5,0,0.9258000000000002,71.705
2025-01-04 04:34:00,BS_031,CELL_0022,-52.24,15.56,138.32,8.17,3.63,0.11,20.57,59.48,403,38.7,Normal,4,5,0,0.8626400000000001,40.025
2025-01-04 04:35:00,BS_040,CELL_0030,-63.75,26.51,117.81,14.3,2.95,0.01,64.39,65.69,295,32.26,Normal,4,5,0,0.8501933333333334,65.03999999999999
2025-01-04 04:36:00,BS_002,CELL_0029,-59.44,20.26,96.52,19.38,4.73,0.08,31.96,39.27,131,25.57,Normal,4,5,0,0.7870800000000001,35.615
2025-01-04 04:37:00,BS_016,CELL_0070,-53.77,18.1,86.51,18.36,4.59,0.47,67.63,41.86,238,35.75,Normal,4,5,0,0.7832733333333334,54.745
2025-01-04 04:38:00,BS_005,CELL_0066,-69.31,25.93,143.24,13.2,3.62,0.75,64.72,51.36,250,33.62,Normal,4,5,0,0.8587133333333333,58.04
2025-01-04 04:39:00,BS_032,CELL_0117,-61.7,23.04,140.17,8.81,2.88,0.75,37.34,61.65,233,42.69,Normal,4,5,0,0.8745733333333333,49.495000000000005
2025-01-04 04:40:00,BS_010,CELL_0058,-56.94,19.72,132.89,10.02,1.76,0.47,23.76,46.98,432,30.22,Normal,4,5,0,0.8599133333333333,35.37
2025-01-04 04:41:00,BS_013,CELL_0170,-64.7,16.23,102.17,17.31,4.87,0.04,44.87,58.91,422,26.92,Normal,4,5,0,0.7509266666666666,51.89
2025-01-04 04:42:00,BS_043,CELL_0191,-51.77,29.88,92.17,13.41,3.24,0.45,68.83,32.47,444,47.22,Normal,4,5,0,0.8872933333333333,50.65
2025-01-04 04:43:00,BS_002,CELL_0049,-55.05,18.84,107.18,12.31,2.2,0.09,57.98,55.8,244,46.49,Normal,4,5,0,0.8235066666666667,56.89
2025-01-04 04:44:00,BS_028,CELL_0103,-104.89,-0.44,25.29,117.07,47.22,13.3,21.7,59.0,811,56.24,Faulty,4,5,0,0.15048666666666666,40.35
2025-01-04 04:45:00,BS_026,CELL_0102,-55.73,29.29,98.63,11.42,2.73,0.35,54.32,41.05,416,28.42,Normal,4,5,0,0.8803133333333334,47.685
2025-01-04 04:46:00,BS_014,CELL_0177,-64.51,22.56,99.19,8.78,4.32,0.38,43.06,31.32,105,43.55,Normal,4,5,0,0.8062933333333333,37.19
2025-01-04 04:47:00,BS_001,CELL_0007,-60.03,23.17,138.17,19.14,2.86,0.46,49.0,69.0,83,31.86,Normal,4,5,0,0.8593733333333334,59.0
2025-01-04 04:48:00,BS_027,CELL_0051,-96.64,-2.77,11.92,193.91,27.83,14.58,36.22,51.85,515,76.96,Faulty,4,5,0,0.0,44.035
2025-01-04 04:49:00,BS_035,CELL_0200,-50.58,17.11,122.77,6.62,4.88,0.06,44.55,42.84,406,38.54,Normal,4,5,0,0.8620800000000002,43.695
2025-01-04 04:50:00,BS_013,CELL_0160,-60.66,18.01,107.49,16.68,1.02,0.75,63.76,37.7,289,33.38,Normal,4,5,0,0.7858866666666667,50.730000000000004
2025-01-04 04:51:00,BS_037,CELL_0127,-60.87,30.19,138.22,11.95,4.77,0.82,29.33,53.61,216,47.83,Normal,4,5,0,0.91654,41.47
2025-01-04 04:52:00,BS_010,CELL_0176,-58.0,26.73,141.06,11.01,2.49,0.03,38.69,72.55,430,31.86,Normal,4,5,0,0.9122000000000001,55.62
2025-01-04 04:53:00,BS_008,CELL_0055,-64.87,21.82,95.15,16.59,1.24,0.71,51.01,35.14,344,48.87,Normal,4,5,0,0.7782533333333335,43.075
2025-01-04 04:54:00,BS_014,CELL_0080,-55.66,24.67,122.43,15.96,4.05,0.59,45.97,37.43,434,30.88,Normal,4,5,0,0.8719666666666668,41.7
2025-01-04 04:55:00,BS_036,CELL_0053,-50.94,28.96,103.3,6.68,1.89,0.67,47.39,52.01,252,46.95,Normal,4,5,0,0.9123400000000002,49.7
2025-01-04 04:56:00,BS_013,CELL_0038,-61.29,24.78,141.53,7.46,1.51,0.47,67.64,53.94,66,31.45,Normal,4,5,0,0.8928866666666667,60.79
2025-01-04 04:57:00,BS_017,CELL_0113,-91.84,2.35,39.17,187.18,26.45,16.4,43.34,63.16,909,55.94,Faulty,4,5,0,0.09337333333333334,53.25
2025-01-04 04:58:00,BS_031,CELL_0183,-69.14,26.03,122.88,19.34,4.84,0.05,33.29,47.68,301,44.17,Normal,4,5,0,0.8220333333333334,40.485
2025-01-04 04:59:00,BS_026,CELL_0059,-99.04,1.18,17.7,177.53,26.69,23.0,56.06,42.05,633,59.33,Faulty,4,5,0,0.03424666666666666,49.055
2025-01-04 05:00:00,BS_033,CELL_0027,-51.1,20.65,140.71,10.92,2.23,0.51,25.55,64.93,179,44.98,Normal,5,5,0,0.89802,45.24
2025-01-04 05:01:00,BS_012,CELL_0140,-60.71,18.24,143.03,19.98,3.59,0.25,25.64,44.02,159,42.58,Normal,5,5,0,0.8290066666666667,34.83
2025-01-04 05:02:00,BS_005,CELL_0107,-65.66,21.52,96.35,8.84,2.22,0.59,46.95,35.32,207,34.67,Normal,5,5,0,0.7904333333333333,41.135000000000005
2025-01-04 05:03:00,BS_013,CELL_0097,-116.43,4.67,27.48,242.49,25.87,25.89,21.66,58.31,673,73.37,Faulty,5,5,0,0.0,39.985
2025-01-04 05:04:00,BS_023,CELL_0067,-110.69,-3.22,32.84,269.93,49.88,23.61,76.48,90.87,982,76.15,Faulty,5,5,0,0.0,83.67500000000001
2025-01-04 05:05:00,BS_015,CELL_0128,-66.85,20.45,107.72,6.9,4.15,0.53,42.6,74.49,463,25.68,Normal,5,5,0,0.7977000000000001,58.545
2025-01-04 05:06:00,BS_044,CELL_0070,-107.01,3.5,39.72,129.82,44.3,14.41,43.61,94.55,933,67.66,Faulty,5,5,0,0.15979333333333334,69.08
2025-01-04 05:07:00,BS_028,CELL_0008,-50.74,20.93,117.93,11.13,3.17,0.27,20.44,74.66,485,27.16,Normal,5,5,0,0.8710133333333334,47.55
2025-01-04 05:08:00,BS_027,CELL_0165,-70.61,26.03,127.36,18.21,2.7,0.06,68.97,36.85,447,28.75,Normal,5,5,0,0.8243666666666667,52.91
2025-01-04 05:09:00,BS_034,CELL_0097,-102.52,-4.17,10.1,195.27,49.88,13.33,55.37,54.69,564,72.62,Faulty,5,5,0,0.0,55.03
2025-01-04 05:10:00,BS_047,CELL_0197,-64.95,28.49,149.74,17.82,3.18,0.07,42.25,69.25,156,34.76,Normal,5,5,0,0.8940066666666667,55.75
2025-01-04 05:11:00,BS_035,CELL_0095,-61.64,23.71,135.31,15.98,3.46,0.23,52.91,69.36,347,33.12,Normal,5,5,0,0.8594999999999999,61.135
2025-01-04 05:12:00,BS_029,CELL_0006,-65.88,24.59,111.55,13.45,3.46,0.78,68.99,56.35,182,25.73,Normal,5,5,0,0.8206866666666668,62.67
2025-01-04 05:13:00,BS_037,CELL_0022,-58.92,16.13,140.3,17.68,2.2,0.16,40.32,71.34,234,25.83,Normal,5,5,0,0.8232400000000002,55.83
2025-01-04 05:14:00,BS_013,CELL_0106,-96.44,1.14,36.3,125.39,47.07,5.55,79.3,87.09,885,75.95,Faulty,5,5,0,0.20836000000000002,83.195
2025-01-04 05:15:00,BS_018,CELL_0136,-107.74,-0.88,27.82,83.89,37.02,9.61,62.15,50.39,881,83.45,Faulty,5,5,0,0.21326666666666672,56.269999999999996
2025-01-04 05:16:00,BS_003,CELL_0004,-53.49,25.17,119.46,19.18,4.06,0.44,54.55,37.77,299,48.2,Normal,5,5,0,0.87388,46.16
2025-01-04 05:17:00,BS_043,CELL_0148,-64.63,15.25,109.54,16.68,2.03,0.13,36.77,61.94,206,45.28,Normal,5,5,0,0.75558,49.355000000000004
2025-01-04 05:18:00,BS_023,CELL_0066,-61.69,28.95,112.42,12.71,4.8,0.98,34.25,63.7,269,39.4,Normal,5,5,0,0.8687533333333333,48.975
2025-01-04 05:19:00,BS_006,CELL_0190,-99.17,-1.93,19.45,147.07,38.15,11.59,55.7,78.24,996,59.15,Faulty,5,5,0,0.09906666666666666,66.97
2025-01-04 05:20:00,BS_031,CELL_0088,-50.07,21.79,104.23,5.12,4.88,0.82,28.43,30.35,56,27.81,Normal,5,5,0,0.8720800000000001,29.39
2025-01-04 05:21:00,BS_048,CELL_0184,-72.25,27.73,146.23,16.84,2.82,0.5,63.22,59.18,278,30.12,Normal,5,5,0,0.85616,61.2
2025-01-04 05:22:00,BS_038,CELL_0170,-61.36,15.08,149.25,11.36,4.71,0.72,59.16,61.37,213,39.63,Normal,5,5,0,0.8299333333333334,60.265
2025-01-04 05:23:00,BS_044,CELL_0031,-96.06,-1.97,16.64,168.19,40.38,12.22,73.37,70.29,921,51.49,Faulty,5,5,0,0.06399333333333335,71.83000000000001
2025-01-04 05:24:00,BS_047,CELL_0132,-91.15,1.8,36.8,102.87,28.9,6.57,73.88,77.78,849,79.09,Faulty,5,5,0,0.27758666666666665,75.83
2025-01-04 05:25:00,BS_029,CELL_0004,-103.91,4.72,38.89,171.25,35.63,16.71,92.45,45.69,849,73.48,Faulty,5,5,0,0.09176000000000001,69.07
2025-01-04 05:26:00,BS_042,CELL_0087,-98.93,-4.96,25.05,151.87,27.97,8.05,91.4,80.57,622,46.64,Faulty,5,5,0,0.08477333333333331,85.985
2025-01-04 05:27:00,BS_050,CELL_0145,-104.52,1.24,14.38,166.44,32.68,10.3,41.14,78.44,936,56.54,Faulty,5,5,0,0.05588000000000003,59.79
2025-01-04 05:28:00,BS_041,CELL_0063,-53.9,21.12,106.59,18.17,2.47,0.86,35.67,45.78,126,44.68,Normal,5,5,0,0.8292600000000001,40.725
2025-01-04 05:29:00,BS_035,CELL_0052,-57.45,19.42,94.66,6.3,1.97,0.74,52.0,51.75,395,38.37,Normal,5,5,0,0.8118000000000001,51.875
2025-01-04 05:30:00,BS_023,CELL_0104,-67.88,25.12,147.42,5.61,4.94,0.83,52.92,55.82,334,28.12,Normal,5,5,0,0.8796266666666666,54.370000000000005
2025-01-04 05:31:00,BS_009,CELL_0107,-94.59,4.95,33.11,122.19,38.42,10.05,48.38,75.05,986,73.44,Faulty,5,5,0,0.2343066666666667,61.715
2025-01-04 05:32:00,BS_006,CELL_0088,-90.6,4.0,27.03,173.75,47.29,8.65,29.74,80.08,533,78.43,Faulty,5,5,0,0.13550666666666666,54.91
2025-01-04 05:33:00,BS_030,CELL_0010,-54.39,22.61,135.44,10.69,3.84,0.4,53.76,53.48,354,31.94,Normal,5,5,0,0.89158,53.62
2025-01-04 05:34:00,BS_001,CELL_0125,-59.96,19.41,105.24,16.33,1.07,0.15,56.39,35.44,263,27.98,Normal,5,5,0,0.7969200000000001,45.915
2025-01-04 05:35:00,BS_026,CELL_0066,-53.27,28.27,106.51,12.37,3.55,0.07,32.73,62.07,91,49.2,Normal,5,5,0,0.89252,47.4
2025-01-04 05:36:00,BS_033,CELL_0062,-68.11,14.23,124.97,10.78,4.06,0.07,23.02,55.95,235,45.01,Normal,5,5,0,0.7673533333333334,39.485
2025-01-04 05:37:00,BS_050,CELL_0078,-95.21,-2.73,23.74,178.27,47.46,15.84,56.71,92.78,916,75.78,Faulty,5,5,0,0.04439333333333337,74.745
2025-01-04 05:38:00,BS_035,CELL_0167,-62.16,23.91,131.98,18.12,4.55,0.93,58.27,73.65,144,31.03,Normal,5,5,0,0.8486333333333334,65.96000000000001
2025-01-04 05:39:00,BS_043,CELL_0124,-51.28,29.43,115.48,14.83,1.04,0.57,68.52,55.18,479,49.28,Normal,5,5,0,0.9142533333333335,61.849999999999994
2025-01-04 05:40:00,BS_001,CELL_0015,-51.13,26.68,87.06,11.03,3.78,0.03,43.44,55.22,111,40.81,Normal,5,5,0,0.8673066666666667,49.33
2025-01-04 05:41:00,BS_012,CELL_0086,-53.09,28.92,122.62,11.56,4.79,0.43,66.57,37.06,434,41.25,Normal,5,5,0,0.9199533333333334,51.815
2025-01-04 05:42:00,BS_002,CELL_0141,-54.19,30.23,100.51,11.93,4.59,0.05,68.45,63.97,257,37.08,Normal,5,5,0,0.8948266666666667,66.21000000000001
2025-01-04 05:43:00,BS_004,CELL_0158,-65.84,27.25,136.23,12.37,4.33,0.73,40.45,48.26,422,25.49,Normal,5,5,0,0.8737466666666667,44.355000000000004
2025-01-04 05:44:00,BS_024,CELL_0185,-58.23,14.68,101.4,19.89,3.55,0.33,62.18,54.72,160,45.72,Normal,5,5,0,0.7597066666666668,58.45
2025-01-04 05:45:00,BS_024,CELL_0118,-68.11,19.65,119.46,7.2,1.18,0.03,23.16,43.83,438,45.63,Normal,5,5,0,0.80338,33.495
2025-01-04 05:46:00,BS_007,CELL_0197,-59.25,20.56,89.98,17.5,3.02,0.09,55.86,67.31,146,42.07,Normal,5,5,0,0.78486,61.585
2025-01-04 05:47:00,BS_001,CELL_0194,-60.47,17.95,96.86,13.56,4.73,0.14,57.46,67.93,60,36.18,Normal,5,5,0,0.7795333333333334,62.69500000000001
2025-01-04 05:48:00,BS_032,CELL_0134,-67.18,29.59,112.87,13.75,2.77,0.08,58.84,53.75,312,43.8,Normal,5,5,0,0.85138,56.295
2025-01-04 05:49:00,BS_046,CELL_0181,-71.38,17.82,128.63,5.57,3.59,0.95,58.19,63.82,346,30.62,Normal,5,5,0,0.7917466666666668,61.004999999999995
2025-01-04 05:50:00,BS_049,CELL_0181,-113.13,-0.5,28.61,223.0,24.46,12.51,57.85,72.66,844,72.81,Faulty,5,5,0,0.0,65.255
2025-01-04 05:51:00,BS_047,CELL_0078,-53.65,16.97,135.94,16.15,1.2,0.2,47.04,68.94,400,29.4,Normal,5,5,0,0.8470866666666667,57.989999999999995
2025-01-04 05:52:00,BS_004,CELL_0122,-69.07,21.92,109.26,9.75,3.07,0.36,59.92,60.29,187,45.3,Normal,5,5,0,0.7953133333333334,60.105000000000004
2025-01-04 05:53:00,BS_029,CELL_0035,-62.12,21.3,84.78,5.19,1.6,0.04,41.35,47.78,396,31.9,Normal,5,5,0,0.7961,44.565
2025-01-04 05:54:00,BS_033,CELL_0042,-60.91,25.3,113.09,5.93,1.07,0.21,45.11,50.1,350,31.79,Normal,5,5,0,0.8635333333333334,47.605000000000004
2025-01-04 05:55:00,BS_023,CELL_0001,-64.1,27.57,83.68,19.23,4.43,0.83,62.96,66.29,149,32.68,Normal,5,5,0,0.7988533333333334,64.625
2025-01-04 05:56:00,BS_049,CELL_0039,-63.72,27.34,87.87,10.4,2.18,0.85,23.05,49.69,141,34.93,Normal,5,5,0,0.8220466666666667,36.37
2025-01-04 05:57:00,BS_015,CELL_0015,-69.49,28.95,107.83,15.6,4.82,0.51,30.84,68.03,249,41.58,Normal,5,5,0,0.8265933333333335,49.435
2025-01-04 05:58:00,BS_023,CELL_0044,-67.95,28.05,122.03,11.31,3.19,0.15,67.65,46.7,276,30.57,Normal,5,5,0,0.8549866666666667,57.175000000000004
2025-01-04 05:59:00,BS_046,CELL_0195,-117.23,4.16,21.03,230.53,24.86,25.14,78.17,42.16,695,54.08,Faulty,5,5,0,0.0,60.165
2025-01-04 06:00:00,BS_033,CELL_0088,-105.28,-0.6,38.42,260.13,39.79,27.55,47.61,46.88,862,67.32,Faulty,6,5,0,0.0,47.245000000000005
2025-01-04 06:01:00,BS_041,CELL_0148,-60.06,26.9,102.37,6.3,4.98,0.17,49.68,31.11,418,44.96,Normal,6,5,0,0.8626466666666668,40.394999999999996
2025-01-04 06:02:00,BS_014,CELL_0103,-59.92,30.84,85.34,16.68,1.51,0.02,56.17,64.52,357,48.27,Normal,6,5,0,0.8463066666666668,60.345
2025-01-04 06:03:00,BS_032,CELL_0112,-106.47,-1.58,15.06,188.78,28.11,11.67,94.47,47.12,772,82.75,Faulty,6,5,0,0.0,70.795
